round_index,proposal_index,generated_index_before_step,draft_token_id,target_greedy_token_id,accepted_greedy,draft_entropy_nats,draft_top1_prob,target_entropy_nats,target_top1_prob,prompt_index,dataset_id,category,source_dataset,source_id,prompt_hash,token_record_index
3,1,2,1576,3782,0,5.5704145431518555,0.04281879588961601,2.759140729904175,0.3113061487674713,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,2
4,1,3,29892,29892,1,3.711881160736084,0.45714813470840454,1.2271902561187744,0.5678604245185852,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,3
4,2,4,306,274,0,4.786625862121582,0.10175151377916336,0.11002832651138306,0.9848042130470276,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,4
5,1,5,627,627,1,0.7045079469680786,0.9234052896499634,5.249123933026567e-05,0.9999964237213135,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,5
5,2,6,375,375,1,0.8282771706581116,0.868008553981781,0.006281612440943718,0.9992464780807495,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,6
5,3,7,22473,22473,1,1.2692760229110718,0.8324744701385498,0.009982997551560402,0.9989791512489319,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,7
5,4,8,2337,947,0,3.102491855621338,0.4536384642124176,0.8089483976364136,0.5628933310508728,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,8
6,1,9,451,451,1,0.7157462239265442,0.9174083471298218,0.0016837313305586576,0.9998493194580078,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,9
6,2,10,505,2337,0,5.1698808670043945,0.12346525490283966,0.1690477728843689,0.9689716100692749,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,10
7,1,11,505,817,0,5.1034650802612305,0.11684701591730118,0.3829258382320404,0.8722673058509827,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,11
8,1,12,304,304,1,3.090646743774414,0.47319307923316956,0.0001602586853550747,0.9999885559082031,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,12
8,2,13,367,367,1,0.9343950748443604,0.8889501094818115,0.0001270015782210976,0.9999917149543762,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,13
8,3,14,270,270,1,4.330975532531738,0.3044103682041168,0.00043686263961717486,0.9999698996543884,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,14
8,4,15,1160,1160,1,0.3737167716026306,0.9400299191474915,4.267786607670132e-06,0.9999997615814209,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,15
9,1,16,29889,29889,1,3.3409018516540527,0.29004114866256714,0.05094446614384651,0.9928184747695923,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,16
9,2,17,13,512,0,2.190598487854004,0.6597698926925659,0.8323373198509216,0.6926501989364624,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,17
10,1,18,2114,2114,1,2.7283592224121094,0.5478296279907227,0.00023871264420449734,0.9999836683273315,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,18
10,2,19,29892,29892,1,1.0243849754333496,0.8652942180633545,2.3890723241493106e-05,0.9999985694885254,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,19
10,3,20,274,975,0,4.336196422576904,0.1632949858903885,1.190348744392395,0.4748983085155487,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,20
11,1,21,278,13405,0,2.917367935180664,0.24940796196460724,0.6998608708381653,0.7645654082298279,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,21
12,1,22,292,292,1,2.3450679779052734,0.6350586414337158,0.0002763474767562002,0.999976396560669,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,22
12,2,23,338,508,0,4.355279445648193,0.19455616176128387,0.1788962185382843,0.959595263004303,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,23
13,1,24,367,367,1,3.793577194213867,0.2514873743057251,0.0641787052154541,0.9900924563407898,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,24
13,2,25,263,1439,0,4.610734939575195,0.2285596877336502,0.48268747329711914,0.8411964178085327,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,25
14,1,26,29878,29878,1,0.3821355700492859,0.9438259601593018,6.256370397750288e-05,0.9999960064888,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,26
14,2,27,2073,2073,1,0.01719430461525917,0.9984243512153625,0.0016721435822546482,0.9998570084571838,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,27
14,3,28,284,284,1,0.08097580075263977,0.9863932728767395,3.129921651634504e-06,0.9999997615814209,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,28
14,4,29,304,304,1,2.002318859100342,0.5066335201263428,2.4167655283235945e-05,0.9999982714653015,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,29
15,1,30,278,274,0,3.5921125411987305,0.2604339122772217,0.2522182762622833,0.9444822072982788,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,30
16,1,31,627,627,1,0.33438926935195923,0.9612563848495483,6.268650395213626e-06,0.9999997615814209,144,strategyqa,logic,tasksource/strategy-qa,1d923b8a2778448a9716,7dcf865be8ab08bea0118a2235b43416ab7f54e2,31
1,1,0,306,15043,0,5.543676376342773,0.177711620926857,1.248098611831665,0.6146612167358398,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,0
2,1,1,29892,29991,0,4.3616943359375,0.24596044421195984,0.3712749481201172,0.9174725413322449,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,1
3,1,2,306,306,1,4.3896636962890625,0.3400701880455017,0.8689730763435364,0.8170402646064758,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,2
3,2,3,29915,29915,1,3.1294445991516113,0.3290456533432007,0.10248042643070221,0.9847012162208557,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,3
3,3,4,29885,29885,1,0.8526882529258728,0.7188513875007629,0.016776593402028084,0.9981106519699097,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,4
3,4,5,263,925,0,5.5903215408325195,0.10694121569395065,0.2184077501296997,0.9504427313804626,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,5
4,1,6,263,385,0,4.687928199768066,0.1194966584444046,0.018864119425415993,0.9977311491966248,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,6
5,1,7,4223,319,0,5.471517086029053,0.04778282344341278,0.0018091598758473992,0.999853789806366,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,7
6,1,8,1657,29902,0,5.525298595428467,0.05835343152284622,9.617976320441812e-05,0.9999939203262329,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,8
7,1,9,22055,29892,0,5.915029048919678,0.045365702360868454,1.138570785522461,0.7000882029533386,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,9
8,1,10,322,306,0,5.140366554260254,0.135273277759552,0.173333540558815,0.9695672392845154,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,10
9,1,11,29915,1016,0,3.4326248168945312,0.4260352551937103,0.025632940232753754,0.9967791438102722,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,11
10,1,12,29915,29915,1,0.24310776591300964,0.9602330327033997,0.003167268820106983,0.9996906518936157,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,12
10,2,13,29873,29873,1,0.034515704959630966,0.9967619776725769,0.0015260552754625678,0.9998831152915955,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,13
10,3,14,1073,505,0,3.0472896099090576,0.35986390709877014,0.028364915400743484,0.9962762594223022,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,14
11,1,15,263,7333,0,3.080723762512207,0.3299758732318878,0.26166683435440063,0.9529687166213989,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,15
12,1,16,2472,27482,0,4.439289093017578,0.12856881320476532,0.707200825214386,0.677611231803894,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,16
13,1,17,411,470,0,2.390465259552002,0.5519896745681763,0.13226327300071716,0.975249707698822,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,17
14,1,18,7134,23023,0,5.825233459472656,0.08754260838031769,1.997568130493164,0.30841031670570374,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,18
15,1,19,1080,1080,1,0.4320431649684906,0.8491546511650085,0.00022761286527384073,0.9999812841415405,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,19
15,2,20,29889,763,0,3.304680109024048,0.27847394347190857,0.7196180820465088,0.521182119846344,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,20
16,1,21,393,25618,0,4.215078353881836,0.21914714574813843,0.02302517369389534,0.9966685175895691,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,21
17,1,22,29889,437,0,3.2918825149536133,0.31248313188552856,0.016167372465133667,0.9978771209716797,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,22
18,1,23,29889,29892,0,2.6983563899993896,0.4679277241230011,0.6842167973518372,0.5883991718292236,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,23
19,1,24,541,541,1,3.2716758251190186,0.2962954342365265,0.29292577505111694,0.9156228303909302,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,24
19,2,25,306,306,1,3.1040499210357666,0.5387135744094849,9.259491343982518e-05,0.9999940991401672,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,25
19,3,26,29915,508,0,3.6793675422668457,0.2583630383014679,0.6525619626045227,0.6508796215057373,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,26
20,1,27,29915,8959,0,4.693537712097168,0.14276789128780365,1.1479251384735107,0.5018962621688843,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,27
21,1,28,1371,1371,1,4.700437545776367,0.0750824585556984,0.03200066089630127,0.9956766963005066,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,28
21,2,29,366,366,1,3.606881618499756,0.2597438395023346,0.001981680281460285,0.9998041987419128,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,29
21,3,30,29889,411,0,4.202139854431152,0.1656183898448944,0.6132794618606567,0.7111276388168335,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,30
22,1,31,393,596,0,3.678626775741577,0.26658886671066284,0.4359184503555298,0.8484057188034058,145,daily_dialog,chat,OpenRL/daily_dialog,train_448,e96ad76cd8020a310771f4a9cc6cfccf5e63a488,31
1,1,0,450,13,0,6.045361042022705,0.09024903923273087,1.6139589548110962,0.6645097136497498,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,0
2,1,1,1576,13,0,5.433247089385986,0.0677705705165863,1.980806589126587,0.6513964533805847,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,1
3,1,2,1576,3782,0,5.50575065612793,0.0633954405784607,3.5695059299468994,0.21535490453243256,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,2
4,1,3,29892,29892,1,3.7076022624969482,0.49256911873817444,1.3188986778259277,0.4991017282009125,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,3
4,2,4,306,451,0,4.66639518737793,0.12673544883728027,1.7557220458984375,0.38046786189079285,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,4
5,1,5,278,1432,0,4.697198867797852,0.09821927547454834,0.4418174624443054,0.8489149808883667,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,5
6,1,6,29132,29132,1,1.215864658355713,0.8628686666488647,0.0009745405986905098,0.9999222159385681,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,6
6,2,7,20546,20546,1,0.030565015971660614,0.997160792350769,9.394960943609476e-05,0.9999933242797852,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,7
6,3,8,10503,756,0,3.7785232067108154,0.2619435489177704,0.004361620172858238,0.9995718002319336,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,8
7,1,9,263,10503,0,4.467386245727539,0.1590205281972885,0.0002845397393684834,0.999979555606842,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,9
8,1,10,2347,2347,1,0.023651864379644394,0.9973332285881042,2.742358628893271e-05,0.9999982714653015,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,10
8,2,11,1009,1009,1,2.9049606323242188,0.500545859336853,0.0010394469136372209,0.9999147653579712,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,11
8,3,12,2913,2913,1,1.9237115383148193,0.7316205501556396,0.0013901733327656984,0.9998779892921448,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,12
8,4,13,16342,16342,1,1.8480706214904785,0.5692688822746277,0.0011563198640942574,0.9999006390571594,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,13
9,1,14,29889,29889,1,2.5986485481262207,0.49200117588043213,0.0014993187505751848,0.9998802542686462,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,14
9,2,15,13,1670,0,1.4570494890213013,0.7842628359794617,1.7432655096054077,0.5430446863174438,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,15
10,1,16,526,505,0,1.9602489471435547,0.37167420983314514,0.003294232301414013,0.9996724128723145,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,16
11,1,17,1063,1063,1,0.6195580959320068,0.908175528049469,1.7390866560162976e-05,0.9999990463256836,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,17
11,2,18,1784,3196,0,4.775737285614014,0.12728048861026764,0.47600528597831726,0.8966745734214783,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,18
12,1,19,29132,8871,0,6.195900917053223,0.05519670248031616,0.7855489253997803,0.8306282758712769,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,19
13,1,20,988,988,1,2.087710380554199,0.38016003370285034,0.43441516160964966,0.8573594689369202,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,20
13,2,21,29132,29132,1,4.257430076599121,0.14451375603675842,0.004507770761847496,0.9995043873786926,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,21
13,3,22,20546,20546,1,0.009518940933048725,0.9992376565933228,4.267066833563149e-05,0.9999973773956299,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,22
13,4,23,29879,29879,1,1.616330623626709,0.6690298318862915,3.3807611998781795e-06,0.9999998807907104,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,23
14,1,24,505,505,1,4.168665885925293,0.28636661171913147,0.005047713406383991,0.9994853734970093,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,24
14,2,25,10503,6423,0,3.1834917068481445,0.3967984914779663,0.7325153946876526,0.8184666633605957,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,25
15,1,26,29889,2645,0,3.452450752258301,0.15956224501132965,0.11191989481449127,0.9834708571434021,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,26
16,1,27,278,2913,0,3.4184961318969727,0.31129416823387146,0.7455945014953613,0.5843015909194946,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,27
17,1,28,9850,3052,0,3.0648882389068604,0.3548789918422699,0.7451894879341125,0.7616723775863647,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,28
18,1,29,1080,1080,1,0.02329290844500065,0.9974145293235779,2.0104137092857854e-06,0.9999998807907104,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,29
18,2,30,29889,29892,0,2.5835161209106445,0.4268244504928589,1.0875520706176758,0.6084632873535156,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,30
19,1,31,541,2845,0,3.617206335067749,0.22331272065639496,0.7605443596839905,0.8511550426483154,146,strategyqa,logic,tasksource/strategy-qa,edb5e626587433a2edc2,97f3899624c051e5a50c2b0bbed733fd2ddbc4c7,31
1,1,0,1576,1753,0,5.896084308624268,0.1115967333316803,0.3549516499042511,0.9292930364608765,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,0
2,1,1,1475,1284,0,4.782605171203613,0.25973764061927795,0.749435544013977,0.7659674882888794,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,1
3,1,2,278,29918,0,5.302705764770508,0.18020139634609222,0.06910667568445206,0.9872480034828186,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,2
4,1,3,4691,3317,0,6.946699142456055,0.03669896349310875,0.05585246533155441,0.9912132620811462,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,3
5,1,4,29918,29898,0,3.2195374965667725,0.4667893052101135,0.4859423339366913,0.8145469427108765,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,4
6,1,5,29896,29888,0,6.534162998199463,0.05932343006134033,0.4053930640220642,0.9124130606651306,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,5
7,1,6,29897,29892,0,5.031418800354004,0.2520768940448761,0.9699305295944214,0.6403160691261292,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,6
8,1,7,29871,302,0,6.629703521728516,0.0708090290427208,1.2229567766189575,0.5138421058654785,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,7
9,1,8,29892,1125,0,4.894636631011963,0.22708049416542053,0.06950526684522629,0.9888339042663574,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,8
10,1,9,29871,13,0,7.005823135375977,0.0471419133245945,0.0025448608212172985,0.9997574090957642,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,9
11,1,10,1576,1678,0,6.714114189147949,0.04521457105875015,0.052167125046253204,0.9925413131713867,147,mbpp,code,mbpp,train_367,a0365b70d014ca7a7dd4c83e85d52deea11318df,10
