source_type,dataset_name,num_tokens,text_hash
natural_language,wikitext/wikitext-103-raw-v1,697,f72915743199f647cc69797b06c5c0a237a26424
natural_language,wikitext/wikitext-103-raw-v1,293,8dac4bbff38e262e92f8ecfe0e95d185b0aa7c5e
code,code_search_net/python,533,860ade4b4d203e06f3495a59983b280d91f77410
natural_language,wikitext/wikitext-103-raw-v1,262,e59c20ffad34afbcba9a4c81af2f73ec16942649
chat,OpenAssistant/oasst1,674,e30c54f05871e83d0e2e1d86bb3188444c12eaa7
json_config,OpenAssistant/oasst1/raw_json_rows,530,6b8f4ef4313ee4a47de0910d89dbf6f1c37fa88b
code,code_search_net/python,386,7acc139bb60342c697fae1e5cc956c15c0b40003
chat,OpenAssistant/oasst1,311,2fa269be78f0181b4562074f040ce59b6449e074
chat,OpenAssistant/oasst1,909,d7cf18241acdfecbe66903902cccaf40702e2cd1
chat,OpenAssistant/oasst1,562,c6602aa81aa544366db2ac085bb38c499603c6cd
chat,OpenAssistant/oasst1,310,4321f382c86c4b8015b0f90127b9c18a524830bd
natural_language,wikitext/wikitext-103-raw-v1,504,73dffafcceeca2cb513ec34968269eb7f613855f
code,code_search_net/python,380,e689286df3d407e6f4269e0d058cf3b673d7e043
json_config,OpenAssistant/oasst1/raw_json_rows,531,7dd70b97d06f4c8b0e0da592f6716b4eaf28bdc4
json_config,OpenAssistant/oasst1/raw_json_rows,650,97a4a40f512056e488ae64b1c8223cbbcb1f9d34
math,EleutherAI/hendrycks_math/intermediate_algebra/train,391,6ac6de4e85b0d3508c5dc45b739e055d9926eb63
json_config,OpenAssistant/oasst1/raw_json_rows,487,63beb38b79958cf177477b164105152645acaae8
math,EleutherAI/hendrycks_math/geometry/train,1062,a43af7a3dae798f9ea1d6888f74ac0ea82c68c6c
chat,OpenAssistant/oasst1,571,050b598271384615a8d4ddd3a43a1ae49c417070
math,gsm8k/main/train,262,f65c1604e32dbb609f416beab9b81617a82269c3
math,EleutherAI/hendrycks_math/geometry/train,317,20f02548e8cac9808daef0132b1f3d301e18988c
natural_language,wikitext/wikitext-103-raw-v1,1875,580aec9727856939aec870f0f1550e378d95972e
code,code_search_net/python,307,8bc029516e727ed92ae229560ac9c8a02917bf99
math,EleutherAI/hendrycks_math/geometry/train,683,8927adc64b1fb9b2e56d6f7548ec79522e8351f6
json_config,OpenAssistant/oasst1/raw_json_rows,487,0957086d31a4f2e9010127572854d85164645e4a
math,gsm8k/main/test,265,8f1c6e74ca0b90eae3a6cbc00d405bade7888438
math,EleutherAI/hendrycks_math/intermediate_algebra/test,535,ece55ac2e4abe8466ddfdc075c5d3681027133e2
natural_language,wikitext/wikitext-103-raw-v1,801,e48acadd80a6e07af8bfd2afa2f01dfd8a92eb24
math,gsm8k/main/test,291,68969921de0b6ed8b0a069f01c3a09fbd08dc2bc
code,code_search_net/python,478,335e376c7964071f7e9c2fa52dd98aaffdc75c55
natural_language,wikitext/wikitext-103-raw-v1,571,4aae80a903bf2b544fbc57343245668c5cc0cb28
chat,OpenAssistant/oasst1,569,03886dcd61e58202f92889a4503e91cf7abe3688
math,EleutherAI/hendrycks_math/number_theory/train,260,6e7e48e84e568c86dde1420bcd972e8da46c0b6d
math,gsm8k/main/test,295,730c7df882613609bce829a3c773c0f43e8bf549
math,EleutherAI/hendrycks_math/intermediate_algebra/train,515,a9cc1b4b4ef90721c858643457a1b06cb3fcdd3d
math,gsm8k/main/test,261,f068388915a929581ac31cfca55fd6e94d3cae16
math,EleutherAI/hendrycks_math/prealgebra/train,990,ce4ec42b76537b8e56274d1c413eccd80a84c330
json_config,OpenAssistant/oasst1/raw_json_rows,526,c68ac5c15a7dc1a3c2b67151ea3fe62576ec1601
json_config,OpenAssistant/oasst1/raw_json_rows,480,7773cac501c946723a34603e9f591817765465da
code,code_search_net/python,3025,c30bb103233eb7e74e4b73871d5ad869a0d2fb22
chat,OpenAssistant/oasst1,926,e7324dcc32b05c5f890b9de7bd007f8a5246e48a
natural_language,wikitext/wikitext-103-raw-v1,317,0332ecd39304a4a67a17d1928969ed006e5eaed4
code,code_search_net/python,325,b5f193b7e1997e046e57056202c868290f3c4fa5
code,code_search_net/python,423,f1b4b6c9d40029d1f7dff955fbb8ec5237530785
natural_language,wikitext/wikitext-103-raw-v1,959,05b177ce7a3d262b411b650411dcbf007bde018c
natural_language,wikitext/wikitext-103-raw-v1,374,39d6dcdfacdcadb95561600fb039eb16e17a2c2d
natural_language,wikitext/wikitext-103-raw-v1,1117,7dbf7ac9a1283c9e539357ef86afe14da1a90795
math,gsm8k/main/train,365,35156d1db1f84aa867e8eca003314fc4aabd825c
json_config,OpenAssistant/oasst1/raw_json_rows,456,edef49bb43c513146714b429373a346bd87771bb
json_config,OpenAssistant/oasst1/raw_json_rows,566,b28e95f82553dff47d85fe9e0eb17a57a4cb6eef
natural_language,wikitext/wikitext-103-raw-v1,775,2eef21b5269193eca60bd52f183c4d4d378e5167
math,EleutherAI/hendrycks_math/precalculus/train,347,610b4e6a530b4301db699fe77d0c8850829cad4c
chat,OpenAssistant/oasst1,467,158d901d37be87a3a990bf11d4a387fca1931766
natural_language,wikitext/wikitext-103-raw-v1,535,de98b5f7a3450d1549f15fe32aa2ba38aa5e7d99
code,code_search_net/python,744,c693c2b38c44d38231dd13ccf5ee967360c7b9d1
math,gsm8k/main/train,256,e783c6511ccc454998053fa33206d1ee8e0e6258
code,code_search_net/python,1000,61ee75fbedf6b93afef22766d1f1035042ae9845
natural_language,wikitext/wikitext-103-raw-v1,454,b7622c00223e2a4a58f8d1c542925f38f9f8a47a
math,EleutherAI/hendrycks_math/precalculus/test,442,2928539ad8a80899ba31d37a6dad2ce4841fb2a6
json_config,OpenAssistant/oasst1/raw_json_rows,567,334668b448048f2153dbd827feccb9190ea802ea
code,code_search_net/python,816,35168f23078c21fb9481e025f41b4fa588d27f67
json_config,OpenAssistant/oasst1/raw_json_rows,457,e594eb4f40ca01018fda4cf5ab0d37dfa793b843
json_config,OpenAssistant/oasst1/raw_json_rows,2345,6f52b9f0d371c36eb56a3cf9f364af219896ce3c
json_config,OpenAssistant/oasst1/raw_json_rows,502,d6025fd1a2ebe68ec640f0d24c02148ba72d2b8a
math,EleutherAI/hendrycks_math/intermediate_algebra/train,375,568788498f17f89f87ec4287ba85d2a777fe7fcb
natural_language,wikitext/wikitext-103-raw-v1,2322,9c00df7ee66107f7c44befd2d9808439dda90855
code,code_search_net/python,309,f5982c9bbd5e71e37bd1f25fc19c662f3c8a3153
code,code_search_net/python,308,94bcb74e72663c199a15855c132b7035e263f0d2
natural_language,wikitext/wikitext-103-raw-v1,505,82167cf872dd0d1eae409493cadad53af266f156
chat,OpenAssistant/oasst1,777,6a501932415291369bbd7c3bd36aa8ee9280549e
natural_language,wikitext/wikitext-103-raw-v1,358,0497953ce9cf18aafb3a8395219372c6f4e36a48
chat,OpenAssistant/oasst1,379,3b762886634c575d26051df5162f037ec7d7e8ed
chat,OpenAssistant/oasst1,425,42a564bff848f49dc3bedc3041daf90386eb511c
code,code_search_net/python,410,08076dcd0564ae76a59bbc472da871bfc828709b
math,EleutherAI/hendrycks_math/algebra/train,302,ffb24a35a1b624e8e505c95feac8cbae839566e5
json_config,OpenAssistant/oasst1/raw_json_rows,553,10236ac6a8c1a5247151f767dd15c8f804ae9a97
chat,OpenAssistant/oasst1,386,436edb5a48eeb6938da832b3357045c79cf1539c
chat,OpenAssistant/oasst1,317,c83104ae7f4f3cec6379c31c9a215ec601727fc8
natural_language,wikitext/wikitext-103-raw-v1,383,f392974cee66a6503d49f92b19e3ba9bc2505ccf
json_config,OpenAssistant/oasst1/raw_json_rows,508,31026ac51a44ae94f3e3cc10eb9e8a429055a9bd
chat,OpenAssistant/oasst1,369,988eca75d2ca508b36e26e776814c7a3d28fae38
code,code_search_net/python,282,07132f5d86403a7d96f0215105438c22f6b84fe0
natural_language,wikitext/wikitext-103-raw-v1,530,c557f8a40243626a175da5a64518db4c7fc521b0
natural_language,wikitext/wikitext-103-raw-v1,857,ac5ec0c8d9decd5ccc211a161359078278b5b433
natural_language,wikitext/wikitext-103-raw-v1,537,1704c7c7d850aaed4a0a0665b393db16fc6b7948
chat,OpenAssistant/oasst1,371,be54b5757c6d543de6a2d482cc843636b991c568
natural_language,wikitext/wikitext-103-raw-v1,716,1f5eb162e0be9677d8eea71d15bfa40a8ab9ae94
code,code_search_net/python,322,38caa73317804c2b12a2feae8d112429630c829d
chat,OpenAssistant/oasst1,501,85d21de40f56f84409c3c2a3a1bb1000e2732bc3
json_config,OpenAssistant/oasst1/raw_json_rows,773,4f46eced33c644914913d2db08f967dc48feda38
natural_language,wikitext/wikitext-103-raw-v1,519,e64b5de0bf1b65a0c80100608e4026fd235cf6d0
chat,OpenAssistant/oasst1,412,50f747996497b91125f5dd7ab519b21615c7d460
chat,OpenAssistant/oasst1,785,89b22b7b0afe08feb5f910c6b6b0db5d70e2bb0a
chat,OpenAssistant/oasst1,403,3a8212d919864f6d8f3d089254833b91df69529b
math,EleutherAI/hendrycks_math/precalculus/train,435,bb8fe8cca3130c41b05726e437168586ac0b056e
math,EleutherAI/hendrycks_math/intermediate_algebra/train,430,a2306ec901be0ef4575d24f94e0b92cec5cecb92
code,code_search_net/python,279,1882057c97a33318687c32c6148995511c92ee98
chat,OpenAssistant/oasst1,436,27d0141870ecab206b757adb3c81a17495cda72f
math,EleutherAI/hendrycks_math/prealgebra/test,305,78bc3580917d333aa2afb3eb227a1cd6dcf3dfbe
math,gsm8k/main/train,270,0a6c3da84f16ff26f2d754417f1844c8eb439c61
math,gsm8k/main/train,268,fefede9f6b87f2ea38b7b11ce2758b22fd4a964f
json_config,OpenAssistant/oasst1/raw_json_rows,499,e362a968d19e90b710f3cfc28e7fc986c0dd81a1
code,code_search_net/python,849,52c34e264e1368d3b8aa1d5b1ffe9e3e6839b9d5
code,code_search_net/python,315,e7d25bbbe1f5d9b2f65a7f2e6ec411ce63a7d9ba
json_config,OpenAssistant/oasst1/raw_json_rows,546,59cf6a8fe531d4affcbd359110d79950a3fce2a8
json_config,OpenAssistant/oasst1/raw_json_rows,906,fcf5570b7a132ffe946c5004d584c7990beeb1bf
natural_language,wikitext/wikitext-103-raw-v1,758,a22ae48936ea569d78fca8df581dcf1639cc1aa9
code,code_search_net/python,380,1519be3e676cf8ce35cf59d1953e4186fada7ef7
json_config,OpenAssistant/oasst1/raw_json_rows,546,4d099ad94924d1381f55a468843720ebde09e6ff
natural_language,wikitext/wikitext-103-raw-v1,674,f3b388756b4a28782d01c18ad28475b3cd77eb03
natural_language,wikitext/wikitext-103-raw-v1,581,306aa7d3bdfe79b4d03a1fb85c4bf1d08dd35eb8
natural_language,wikitext/wikitext-103-raw-v1,1593,7a3afd306c3edfec22b96e1901555eddc720810f
json_config,OpenAssistant/oasst1/raw_json_rows,980,27b7802461e03e3a4484e2ca73b01637c9f5b5ce
code,code_search_net/python,271,1a31e9981b21ee65156a87cff358c8e97922e088
json_config,OpenAssistant/oasst1/raw_json_rows,606,3908d94a0eddb896791c5f11df49885c0d528672
json_config,OpenAssistant/oasst1/raw_json_rows,452,797f2471c9e20fc7f7016e785360ae73668fc416
math,gsm8k/main/train,361,6d2f78394a5f798232cabd16d7afbcf16767f54e
natural_language,wikitext/wikitext-103-raw-v1,754,0958f356579938a5de163feb47cf93533ba8e2ca
natural_language,wikitext/wikitext-103-raw-v1,683,ab2bd91af437af3d5d3d18b8bfd2dea5369f094a
natural_language,wikitext/wikitext-103-raw-v1,325,b35067baefa8620c699896dd0966049088fd2168
code,code_search_net/python,307,c9fa699979e88a8d16b0bd7680447547bcc759f3
chat,OpenAssistant/oasst1,362,02dfc2fbcb5701318b900bc9009bfe7c54303289
json_config,OpenAssistant/oasst1/raw_json_rows,579,fdde9a362ba418ca88d2d6cd9438ff93b45b1e82
json_config,OpenAssistant/oasst1/raw_json_rows,600,987b4b1f23769d312b2edd1bd3e8749470c7d86d
json_config,OpenAssistant/oasst1/raw_json_rows,907,4eb5c09280c09c75e193a2a08a08ece61654dda4
natural_language,wikitext/wikitext-103-raw-v1,862,17a3f3cf36aaafff26ac22ad09a51cd0c6d27609
math,EleutherAI/hendrycks_math/prealgebra/train,500,f528b374589b925948a3decdb64869274a63171e
code,code_search_net/python,363,c2ffc5bfb5c75f7d60b8ab86181af92564af967d
json_config,OpenAssistant/oasst1/raw_json_rows,711,195eb9c86b5980f8b9fbe4eb7720012132f4b811
math,EleutherAI/hendrycks_math/geometry/train,775,15e95e291c19b6f03b2309dfcbf46f6e5c309876
chat,OpenAssistant/oasst1,472,c4000cfd5c16f1b801b80d2fb895f42a6952502c
code,code_search_net/python,454,220aa70af2f3c83edf31f09c67356b67d48aec77
math,EleutherAI/hendrycks_math/counting_and_probability/test,437,17b429f182b2558380b8c9f97004c463c3aec96c
chat,OpenAssistant/oasst1,707,9fe4709eb96519ec2a8af07cde090fc84b8bd44f
json_config,OpenAssistant/oasst1/raw_json_rows,613,ef4a6b25f06bc21aec506432d3f9151d880ab041
json_config,OpenAssistant/oasst1/raw_json_rows,1183,ecab70a54e4149bd9cadca9f86dd7ab2b15cc31e
chat,OpenAssistant/oasst1,700,ddc3a99acc3b88fd32c4a867e405af0749df0b12
chat,OpenAssistant/oasst1,554,51050089878f3f7aab3afc837da6e76452161b60
code,code_search_net/python,408,c5c6b508a81487a30216d2d455ffdb5e5c80ebf8
natural_language,wikitext/wikitext-103-raw-v1,1085,f921f2d3c06274d131aa798f99aff0aee95cacf9
json_config,OpenAssistant/oasst1/raw_json_rows,471,e601035e1391efed24d834fb8e817a68be8f8ab3
natural_language,wikitext/wikitext-103-raw-v1,898,f18c2a282d2d376768a044b4c8bf6e779f2f2d4d
natural_language,wikitext/wikitext-103-raw-v1,932,b60f94e14db164efffd48bb2c5d795fffb026743
math,gsm8k/main/train,349,d781ac898a483234d0515cee0df40c1ac3c18d53
natural_language,wikitext/wikitext-103-raw-v1,595,6bdb57b2677fe8689e5a96fca6680e3a9853d717
json_config,OpenAssistant/oasst1/raw_json_rows,605,757708291f2cfe89e68c703ead7c2749bcea83f3
code,code_search_net/python,463,79bd2643e97f52898b17abeb1f37757468b2d99b
chat,OpenAssistant/oasst1,300,2297af48a9e7a913e225211cb309cbdcebc1f96b
math,gsm8k/main/train,333,87782f5f4029d68d768e3ebf2968fe2f3efeddfd
chat,OpenAssistant/oasst1,442,75a9e0dd7c8f5694c46024fbc11abeb05dc69d57
math,EleutherAI/hendrycks_math/counting_and_probability/train,386,40878ff393073e479fbdd445e9ace56e9ebcd19a
math,gsm8k/main/train,257,e67d2196c287b8037ed7f5bca00c022749bbee7e
natural_language,wikitext/wikitext-103-raw-v1,468,991de6105dff79822f30b7c34321f19a744c058f
code,code_search_net/python,315,95e1fe42366b0e6e829c28c62a6084684cd9085a
json_config,OpenAssistant/oasst1/raw_json_rows,487,0b24cada2821909c382eb116589ef86abf650399
code,code_search_net/python,800,771f319fde9564a9f6fd07d4610e066011484cce
chat,OpenAssistant/oasst1,617,4a7e5d2b7ff385f3162e74bdade2cf1129904c04
chat,OpenAssistant/oasst1,327,d15bafe917db1e4ea1bba09d1846d1f00e7f8e3b
json_config,OpenAssistant/oasst1/raw_json_rows,1037,77f3a66a75c309fdf2fd0cfbbb4bca50556cf3f5
math,gsm8k/main/train,288,08d7e36c3ca7a5adaf7af42e7d7f075c7be17619
json_config,OpenAssistant/oasst1/raw_json_rows,577,8232f43cec9df6e373b583b0a4083fc28f7b88f2
chat,OpenAssistant/oasst1,1263,43e6fc75a9f99e9d58e30b352649a313aed2525c
json_config,OpenAssistant/oasst1/raw_json_rows,828,021912414d87096c8b481a6bf6d106eb8592e013
natural_language,wikitext/wikitext-103-raw-v1,294,92e34883b484ba5041e61a9c3919a9e7ca927c02
json_config,OpenAssistant/oasst1/raw_json_rows,505,1a004432f3681293cb7263ef72de87a2604f9a98
json_config,OpenAssistant/oasst1/raw_json_rows,490,0c165544d6bd855719564a15ca6ec802952c9ef3
json_config,OpenAssistant/oasst1/raw_json_rows,357,f64cd8721842ad766147a664ca8de089b2b4fbd6
json_config,OpenAssistant/oasst1/raw_json_rows,574,682e6812af2a47fc2e7a81a813bf950394ff33fe
code,code_search_net/python,397,5ccc07302535954fe5811a1c263f3e285a8cf989
json_config,OpenAssistant/oasst1/raw_json_rows,1076,3872e3110368adaa70d46296d29b5020011e5164
math,EleutherAI/hendrycks_math/algebra/test,453,56f790e445a9291b547b405d445cae1d25a58bf2
chat,OpenAssistant/oasst1,269,ddc35d7867ab6a2e61fc12a146d0193514172ceb
json_config,OpenAssistant/oasst1/raw_json_rows,852,fa5bf8cb57fdd0d85e5c4a83e656efeaec4681e3
code,code_search_net/python,434,15eaf0ea51893366da5829386e7e553d0a32e894
chat,OpenAssistant/oasst1,311,b8c0e0a41eec49b9552726466a4a696f517802dd
natural_language,wikitext/wikitext-103-raw-v1,530,45b2800f412775189121208de9f60b864937b055
code,code_search_net/python,639,8448dabb0b73ef7f6e6e7ae558cfdf6b2708ae15
natural_language,wikitext/wikitext-103-raw-v1,986,5efbb25e0cd14d72f835439c7fe41674cd5f0497
chat,OpenAssistant/oasst1,673,5563cd1638391d0842c02bd32e9ac8a8f43dc86d
natural_language,wikitext/wikitext-103-raw-v1,863,8bc291c44845de755b2a7079a1b30da97d87a380
code,code_search_net/python,683,58fd6e5363bd21bd5bd0a43b2ef12c07cb68158a
math,EleutherAI/hendrycks_math/precalculus/test,341,a571db0f18234d4b2d8a32dd42d7fd25d277969a
json_config,OpenAssistant/oasst1/raw_json_rows,529,d246822f5147b06bcf76385ae8bc54ec23861f36
natural_language,wikitext/wikitext-103-raw-v1,306,034deddfebd893eee3379a301e8090e08a49e889
math,EleutherAI/hendrycks_math/counting_and_probability/train,314,eef9f7b05101d3c0938bbfaf3b0cb3fffcc0b6cd
chat,OpenAssistant/oasst1,1291,1f881b0ed342848d6f71287db2299bac035eaeca
chat,OpenAssistant/oasst1,277,526e3976f75d23218dd4a8e7f32fc942a3031cff
chat,OpenAssistant/oasst1,354,47dee8cd5be4d8ca3cb7118f815bf5d6b1f2af8f
code,code_search_net/python,764,59ee98035c5f81de77229b461acc7ad3f80e0c7a
json_config,OpenAssistant/oasst1/raw_json_rows,523,8c46988fbdade0836dddf5165479542b4d8b5ada
math,EleutherAI/hendrycks_math/intermediate_algebra/test,305,72f9819c6430c3b09f1f2ce99dd1549e186258fa
chat,OpenAssistant/oasst1,277,5b8fa98c01496d83d6a43bdfbfb0bdcfae437c85
math,gsm8k/main/train,300,bdf92a539ad077b8cdbdcedc34b3a1a78049a0bd
code,code_search_net/python,378,ce4e9483bec1a35a8c8a00ea585da8c8d3936cab
math,EleutherAI/hendrycks_math/prealgebra/test,430,bd37e7eff84610dde488026ec1a56a9e833d90b6
chat,OpenAssistant/oasst1,354,0fda4fe22191f5aed74f120ec171876e7fb43dd2
math,EleutherAI/hendrycks_math/geometry/train,422,0352c4bc06f993ac1a2ad67b5c544bc70b6ecfe1
code,code_search_net/python,316,46259dfd3410fe0377b26c886bda5193093e5756
math,EleutherAI/hendrycks_math/geometry/train,603,6bd6ab972a12b6631cbe66d9f6b4d7af247abca0
code,code_search_net/python,506,244be350210127ca2e6413451c0bce6dee79cab0
code,code_search_net/python,443,8f9e32f123b87f84a2867117244fa64010a5c1bd
natural_language,wikitext/wikitext-103-raw-v1,398,296ed9f13fbdc178efef2b9e9b570216b4edf924
json_config,OpenAssistant/oasst1/raw_json_rows,521,c7ead2b9dae574abfde962245fdded59c6d31786
code,code_search_net/python,544,0c844385ac17b85458d5513068f81e89e5df239a
chat,OpenAssistant/oasst1,731,d29f290c404df4e9030ba8a808688adf7aa77a5c
code,code_search_net/python,637,086b524fab2e1dce2c9cf23aae5151200b42c0c0
natural_language,wikitext/wikitext-103-raw-v1,318,df9135184e1bf5200a392eddde1af4e11f0c7be2
math,EleutherAI/hendrycks_math/intermediate_algebra/train,517,aa42bf576c5b89154bb2278a880d169ec70219ab
chat,OpenAssistant/oasst1,606,17aa5b24209d38542e289ab41992b6062d6a57d3
natural_language,wikitext/wikitext-103-raw-v1,625,1b3df21ec9ad0ba5b43e119920953601cea54e7b
json_config,OpenAssistant/oasst1/raw_json_rows,1154,cf95a21eb9e487f5888ebd2b007c5ccf2b221d6f
chat,OpenAssistant/oasst1,259,4b847752b491d1e9a7b65a0b43e75f6428429ad3
natural_language,wikitext/wikitext-103-raw-v1,985,d4ccd693bcc31c5aa3d78a86e5537f75aa64b863
json_config,OpenAssistant/oasst1/raw_json_rows,970,4ca651239ad11e88d94e21fa09f061d69044f44e
chat,OpenAssistant/oasst1,961,2deaf6bfc6bdcfd01ffda2a82631b0769e95ecdb
json_config,OpenAssistant/oasst1/raw_json_rows,866,4349d47a1d9f94a550de53bd0f90f6efe872a60b
json_config,OpenAssistant/oasst1/raw_json_rows,506,1b76e6519b61a334219093dbc95a225152e81083
code,code_search_net/python,262,5ddd30bbc8e9b66811b59cad45227d9ece8cf965
natural_language,wikitext/wikitext-103-raw-v1,1138,7665eca46e250b0846e51b16c2e10419bcbc53c1
natural_language,wikitext/wikitext-103-raw-v1,509,a2d9d75237e37d40aac627bd37edb328faca3d9e
math,EleutherAI/hendrycks_math/intermediate_algebra/test,906,a023368b6d0d4735287eb929f3785735b80ef5e8
math,EleutherAI/hendrycks_math/precalculus/train,452,b45a4f5a84d16d868609de03a0d6b6f74419e5b1
json_config,OpenAssistant/oasst1/raw_json_rows,521,fb27cdd5d47a22f155a8db650dff3648fb9439d2
json_config,OpenAssistant/oasst1/raw_json_rows,832,48b8ea900d953664b816691ffe71fbf7c24b6948
natural_language,wikitext/wikitext-103-raw-v1,275,155aa56a85cf6fd5fb9c75b1e1141f755f3bc503
math,EleutherAI/hendrycks_math/intermediate_algebra/test,437,59440d398a1bf8aa4fb33ed145277f8c8ca7800f
chat,OpenAssistant/oasst1,348,1120963ef3106930b110a74f2fbf27c91ad1087e
natural_language,wikitext/wikitext-103-raw-v1,625,0d8b576aefb3d64b303ba42c6a82f30a1c38fa1a
json_config,OpenAssistant/oasst1/raw_json_rows,1085,4c40eb50224c5197bc7fb4e5e0b8d35c523c22b9
json_config,OpenAssistant/oasst1/raw_json_rows,462,83793d2895cdc28ba05819d7f6178856ec418189
json_config,OpenAssistant/oasst1/raw_json_rows,731,67a68726d04d44316363844f1c69ca5b8ecd26ab
natural_language,wikitext/wikitext-103-raw-v1,481,6b0f29b76fc4401222535acfaa969756bf1a9e31
json_config,OpenAssistant/oasst1/raw_json_rows,651,738361c6369dd0e7e6e8dc051bbb47c55f553323
math,gsm8k/main/train,277,8e2fe56572996f57fc9787b0f5c510bd28fca955
math,EleutherAI/hendrycks_math/number_theory/train,318,b760985524661e4f37d90563f62f4c5c1a3da77b
json_config,OpenAssistant/oasst1/raw_json_rows,1496,651f611037b1fc5bf4592817505a4bc19ed15073
chat,OpenAssistant/oasst1,498,7855007fc94b37b996bc86f67ae4015a3c88e1f4
chat,OpenAssistant/oasst1,453,2a1c23658677de35d6767df7b04439f3fd4d3bd4
natural_language,wikitext/wikitext-103-raw-v1,658,49b91dea8c63bc7edc159ecae3bf27eb2f22188a
code,code_search_net/python,363,e9fe85a1ba966a48dc5e94771d7d79d7f0fbda99
chat,OpenAssistant/oasst1,336,453b87b05c18897c2b853d8a97fa663a34d49f7e
code,code_search_net/python,317,7514787b484ee8be77637d299c21d0f44c64630b
code,code_search_net/python,303,70f278a58a89d18f8f1a531dfd7dcac5ea4ef5a6
code,code_search_net/python,531,7d7f63caf4749148f533b899dd49134fb2d6e5f3
json_config,OpenAssistant/oasst1/raw_json_rows,529,348e244535f3fe2a9eff7f50d2b5ced832747541
chat,OpenAssistant/oasst1,556,6afb643b7c4aa0f3407ea1860403a75cb36044c2
math,gsm8k/main/train,347,7d2dc531be0849394b2aff0dba801298850521cf
json_config,OpenAssistant/oasst1/raw_json_rows,667,3143390c0230252ac0b48c6fec30a58effcd93c7
natural_language,wikitext/wikitext-103-raw-v1,461,26e51fc30a4fea58c109eba7c65be9467d3a75fa
json_config,OpenAssistant/oasst1/raw_json_rows,743,8adffda648048eea79c5c539411121ab0321149f
code,code_search_net/python,555,be06c587775dda7d419747c5cdbcf72f564f42dd
chat,OpenAssistant/oasst1,536,597884eeb5844be3f373ca12d13f91ffc04bd93f
natural_language,wikitext/wikitext-103-raw-v1,690,f22d644647a57ec89c6e7b8fc7131d0ebd0ea201
